,Statement of cash flows(Unit: KRW),20200101-20200331,20190101-20191231,20190101-20190930,20190101-20190630,20190101-20190331,20180101-20181231,20180101-20180930,20180101-20180630,20180101-20180331,20170101-20171231,20170101-20170930,20170101-20170630,20170101-20170331,20160101-20161231,20160101-20160930,20160101-20160630,20160101-20160331,20150101-20151231,20150101-20150930,20150101-20150630,20150101-20150331,20140101-20141231,20140101-20140930,20140101-20140630,20140101-20140331,20130401-20131231,20130401-20130930,20130401-20130630,20120401-20130331,20120401-20121231,20120401-20120930,20120401-20120630,20110401-20120331,20110401-20111231,20110401-20110930,20110401-20110630,20100401-20110331,20100401-20101231,20100401-20100930,20100401-20100630,20090401-20100331,20080401-20090331,20070401-20080331,20060401-20070331,20050401-20060331,20040401-20050331,20030401-20040331,20020401-20030331,20010401-20020331,20010401-20020331,20000401-20010331,19990401-20000331,19980401-19990331
,label_ko,"('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표', '')","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)"
30,무형자산처분이익,,-92072600.0,-92072600.0,-92072600.0,-69512600.0,-147160000.0,-78280000.0,-78280000.0,-78280000.0,-256973333.0,-42353333.0,-9333333.0,,-227459999.0,-158999999.0,-18999999.0,,-34150313.0,-15816980.0,-15816980.0,-13000000.0,-127249667.0,-127249667.0,-23019667.0,-20082667.0,-560000.0,,,-66948910.0,-66227110.0,,,,,,,,,,,,,,,,,,,,,,,
31,무형자산손상차손환입,-98566667.0,-286393993.0,-197928392.0,-101000770.0,-33000769.0,,,,-62198535.0,-362176441.0,-308334570.0,-319357793.0,-131300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,투자부동산처분이익,-32912542.0,-1690268933.0,-1690268933.0,-1690268933.0,-1551839257.0,,,,,-72318258142.0,-72318258142.0,-71682152541.0,-63080776163.0,-65206230053.0,-42208519783.0,-38479988062.0,-29851671935.0,,,,,-177644762.0,,,,,,,,,,,,,,,-6555668691.0,-6555668691.0,,,,,,,,,,,,,,,
33,구상이익,-8467281152.0,-18534842057.0,-16678972485.0,-12952850161.0,-7109625714.0,-10066986283.0,-7128308652.0,-9477342231.0,-8591626747.0,-10989457974.0,-10709204927.0,-3329325356.0,-1518923910.0,-3794130979.0,-8525011194.0,-7881206468.0,-6299153549.0,-8020376022.0,-7377980710.0,-6853925279.0,,,2694201875.0,4047225953.0,4463147261.0,2474311820.0,-697334535.0,-3292638688.0,-8751296906.0,-5264819828.0,-2080044538.0,-1120829950.0,-1721228202.0,-2517704415.0,-4315443896.0,-2528522900.0,-6827819860.0,-7763676289.0,-4686897957.0,-3239656225.0,12132142409.0,-4238721956.0,12457773817.0,3018774279.0,6423258236.0,-11269406965.0,2252686610.0,14922944504.0,24395306998.0,24395306998.0,23252058865.0,4613606369.0,
34,배당금수익,-76942647253.0,-266990251704.0,-205213910272.0,-139102121096.0,-57755348316.0,-210833498681.0,-162991031487.0,-115660492954.0,-63596657976.0,-161120671779.0,-124857856501.0,-99564497563.0,-75228427261.0,-97961455301.0,-83347225228.0,-70624111705.0,-55874327022.0,-109234445104.0,-95573042594.0,-85051472190.0,-56708886736.0,-88265771939.0,-49859208487.0,-43759222974.0,-32221778225.0,-38928200100.0,-21167493336.0,-13826828655.0,-54484787052.0,-28955675958.0,-21930850668.0,-15461378717.0,-40315921425.0,-27063794150.0,-20880643657.0,-16616939364.0,-48657961650.0,-42006603815.0,-29659135533.0,-16587612873.0,,,,,,,,,,,,,
35,기타수익,-9144038372.0,-1473171608.0,-691064470.0,-3208230343.0,-941969336.0,-6821403627.0,-5147857420.0,-3631736451.0,-1868191845.0,-7129137763.0,-4824623817.0,-3235945565.0,-1640361430.0,-7011173451.0,-5049466094.0,-3268409688.0,-1639644700.0,-7391357026.0,-5600490091.0,-3789292186.0,-1939532852.0,-9052978764.0,-6429782524.0,-4612880991.0,-2286295835.0,-7839006353.0,-5107025263.0,-2550618277.0,-10662556533.0,-8249626544.0,-5514104509.0,-2871263058.0,-12707746614.0,-2481999160.0,-520567460.0,-1424648.0,-8713709760.0,,,,,,,,,,,,,,,,
36,(3)자산부채증감,-739698694201.0,-4163031838026.0,-3834117513219.0,-2631072001764.0,-2025114790650.0,-3387795825787.0,-3970729251919.0,-3156900165045.0,-2294899813403.0,-3351946104963.0,-2890382440638.0,-1890964802974.0,-1280148205504.0,-4455106874349.0,-3334660667062.0,-1996409513719.0,-983892260612.0,-3711078385896.0,-2436874530663.0,-2305888981123.0,-1341823716343.0,-3491365652812.0,-2907553259202.0,-1997813157925.0,-1222505066339.0,-2056147452903.0,-1799956641329.0,-957622341544.0,-1592266334394.0,-650063207687.0,,-137854548959.0,-3335221793525.0,-2194973793303.0,,-874115691489.0,-2966986724925.0,-2839920464031.0,-1798754043998.0,-761934676364.0,,,,,,,,,,,,,
37,예치금의감소(증가),111041830753.0,-405715494877.0,-367517984045.0,-260973510892.0,-98142724170.0,-81813504508.0,-49543734662.0,-36023520944.0,10313906600.0,10853627137.0,51241067961.0,74945780330.0,63054843756.0,328897133108.0,273456069548.0,211045655726.0,84524360308.0,97458273728.0,100818051324.0,75125035851.0,254108786957.0,-447864272879.0,-310468897079.0,-37147411845.0,143781297246.0,-182516574370.0,-194818628873.0,-204254537747.0,280129569142.0,70553001098.0,-66200448473.0,-154403550487.0,-428530560650.0,-403412036567.0,-218432907330.0,-204705720099.0,-127713410618.0,-107865599649.0,10541060327.0,-110994597974.0,275496339141.0,83264707748.0,90696910998.0,184618449466.0,,,,,,,,,
38,당기손익인식금융자산의감소(증가),-380416205421.0,-739157192821.0,-1189871408074.0,-932704694103.0,-699722236586.0,573190570262.0,121204903099.0,213474056681.0,103960313448.0,83607840949.0,-20939692636.0,-136895575326.0,65945450179.0,-74008463389.0,-289278220194.0,-323693419303.0,64141224149.0,-23141314256.0,18602227544.0,-269769451997.0,-73680900555.0,21658424839.0,-90007091597.0,-351292609169.0,-159455321515.0,111023078420.0,-19702284541.0,-3225050477.0,137862618656.0,406196617158.0,457226989324.0,277409431024.0,-239324697143.0,-11301039220.0,-653905950433.0,-215829571804.0,-312523187633.0,-580364108417.0,-795667945407.0,-238941467848.0,,,,,,,,,,,,,
39,대출채권의감소(증가),313681137118.0,-1008873595082.0,-371114669153.0,-80949551097.0,-97436950739.0,-1357401022484.0,-1092768429932.0,-691169384458.0,6584708350.0,-3701385637516.0,-1763793938987.0,-1288764457422.0,-957878646497.0,-3352443958358.0,-2166455888676.0,-900351585560.0,-479813434514.0,-1154709850678.0,-353565159040.0,78283657983.0,405875521500.0,-3092728955383.0,-1326948487660.0,-669354634362.0,-548023058549.0,-1275348338763.0,-842183755225.0,-461905524859.0,-461193927632.0,-286632804400.0,-142022065368.0,-26994502159.0,-1474478709505.0,-1286153546257.0,-890410834330.0,-255995586509.0,-1332878316696.0,-995217770190.0,-458828504177.0,-223817093252.0,,,,,,,,,,,,,
40,기타수취채권의감소(증가),-45376950196.0,1785947436.0,48889787663.0,-19846435057.0,48863148382.0,-42546041954.0,76933313056.0,28246283787.0,-54503618064.0,-217481886815.0,-197655057630.0,-125412762428.0,15102426679.0,123283206906.0,148666939932.0,37513005202.0,30037607492.0,126004855610.0,46040580594.0,116698025383.0,-18784841903.0,29118024024.0,61303970172.0,3495264066.0,24642368302.0,-9490181517.0,-50014490351.0,-154712892541.0,-120399594202.0,-132265823268.0,-11020499919.0,,-66939869086.0,-46055561333.0,-56239181740.0,,,,22544552681.0,10071885694.0,,,,,,,,,,,,,
41,기타자산의감소(증가),-473411872405.0,-1592347199163.0,-1181397103890.0,-761148655279.0,-387728810031.0,-1362992609518.0,-1013318468332.0,-663986448453.0,-352506531247.0,-1543323324046.0,-945673615327.0,-613347715282.0,-297093925299.0,-1262315175844.0,-912352681929.0,-633423850551.0,-313183909331.0,-1300402608855.0,-989494104208.0,-737614154888.0,-369309800962.0,-1233484439397.0,-914532051040.0,-617579100750.0,-322151759145.0,-1003031781693.0,-697280744477.0,-374711032053.0,-1434065797951.0,-1049114770354.0,-698271342396.0,,-1265238098035.0,-905282133044.0,-603107848921.0,,,,,,,,,,,,,,,,,,
42,특별계정자산의감소(증가),1339738607502.0,-998230791622.0,370525669309.0,368836014914.0,339864620255.0,-32689630910.0,335134500662.0,153383307029.0,276198381779.0,-38972800334.0,299175136144.0,298005244019.0,297760732492.0,-117687109215.0,180773622449.0,180297578569.0,-426438374949.0,-1100237632519.0,-1517761927151.0,-1509324464723.0,-1522812583616.0,1246262858621.0,-278291221608.0,-274364594277.0,-260398277595.0,248049561265.0,-36640775200.0,19667551155.0,16078894839.0,216482963119.0,-3442852289.0,-1944687972.0,4299247096.0,369629805334.0,1689582334.0,39668579258.0,-11574090777.0,193833702660.0,-27866478641.0,-11736159169.0,,,,,,,,,,,,,
43,기타금융부채의증가(감소),93468749761.0,267579294439.0,154880049394.0,217432310492.0,65661593469.0,-19770579144.0,-24769724751.0,-23426419056.0,18684027297.0,379924483285.0,182436776961.0,135000634336.0,-33349976894.0,-150711565946.0,-112849115752.0,-32279004956.0,-37439028125.0,-151174857020.0,-111786178042.0,31911017429.0,-61754806072.0,19899666110.0,1563497716.0,56602780095.0,7137669348.0,2408519480.0,31639041883.0,114881228233.0,33825326817.0,40850726642.0,-13099647009.0,46363994534.0,105591228181.0,30359501353.0,53449310217.0,111179381098.0,2967837354.0,62459294255.0,16686416595.0,100083315594.0,,,,,,,,,,,,,
44,매매목적파생상품의증가(감소),-591684784.0,4165385175.0,2859718575.0,-153116728.0,273589029.0,5525246711.0,5525246711.0,-3895331828.0,3022455115.0,-3568175948.0,-7820525989.0,-5303015139.0,-3245223419.0,9578845879.0,9043518776.0,9541792776.0,9541792776.0,88564956.0,426377137648.0,183031207.0,179531207.0,-96141513.0,-96141513.0,-91096532.0,-91096532.0,-1093421254.0,-1102373470.0,-1222282537.0,801550858.0,801550858.0,,,318569892.0,258879591.0,,,,,,,,,,,,,,,,,,,
45,충당부채의증가(감소),-893996400.0,-2830675416.0,-2160907639.0,1876588550.0,-688297841.0,-4106578715.0,-3783811007.0,-3288010498.0,-12911649635.0,-30240295856.0,-27672138771.0,-19953097209.0,-11016719151.0,-403863508.0,-3476566499.0,-3442729367.0,-6632838354.0,12119754285.0,5090432813.0,986851453.0,-3612034727.0,7359403574.0,2283733907.0,3670858543.0,17069469.0,-266159534.0,-1060353970.0,-3101349503.0,6768377401.0,2053072209.0,934266837.0,124390887.0,1036371962.0,2866444969.0,2279177148.0,-2669898060.0,-250623700.0,4864860744.0,2047240317.0,-2449470994.0,,,,,,,,,,,,,
46,기타부채의증가(감소),-85619295728.0,-126977574413.0,-145546049340.0,-149872072309.0,-167928662256.0,22263712103.0,-85986095802.0,-71462942180.0,-116008543246.0,-959846061.0,-10119326446.0,-436090062.0,20507744625.0,139795426474.0,18368474688.0,-98292365261.0,-83878507908.0,19718235476.0,-48066345156.0,-56497133727.0,93615172324.0,40257817836.0,-8401722384.0,-50961055955.0,-109512011365.0,115232029694.0,54913700081.0,94211247228.0,28933832316.0,139999903324.0,90984717911.0,118143197081.0,31357498947.0,110108300502.0,141718660951.0,54311323719.0,-1796076267.0,-557276982398.0,52921200160.0,40692548749.0,,,,,,,,,,,,,
47,특별계정부채의증가(감소),-1623403132627.0,473744339089.0,-1172102084055.0,-1019335461092.0,-1040029243280.0,-1026766498759.0,-2210886208325.0,-2049263450792.0,-2170529126364.0,1807072869838.0,-406564647834.0,-166089525895.0,-405282451752.0,-3420084839.0,-424774146941.0,-387679336425.0,181451158512.0,-172695730329.0,8521754279.0,-2029323871.0,-12469187329.0,-4724274132.0,1505585721.0,-8170265969.0,475715717.0,5127061334.0,6205920000.0,7310635538.0,-3679222387.0,1938927975.0,-5735748685.0,,2714011522.0,-43640974894.0,-2668634265.0,,13650649707.0,,13575555022.0,,,,,,,,,,,,,,
48,퇴직금의지급,-15380991592.0,-24078700672.0,-16333387286.0,-13614475339.0,-8120176476.0,-46873265163.0,-36811076323.0,-32318620049.0,-23931184589.0,-41475026457.0,-29026203170.0,-24949320290.0,-16357914540.0,-37607602447.0,-28405198687.0,-23314196359.0,-15243797349.0,-47229836686.0,-29001518798.0,-22636992561.0,-15285853897.0,-42017625700.0,-18605026540.0,-18090739402.0,-8048400200.0,-13783631804.0,-6877720929.0,-2928815406.0,-27040113113.0,-22632604343.0,-4256112683.0,-2003270995.0,-25060320558.0,-18191753571.0,-4414096152.0,-2906088288.0,-19003053835.0,,631520383.0,-2097564773.0,-15501813380.0,-14442346254.0,-3367805597.0,-25662353975.0,-19575846750.0,-8394507196.0,-10687695660.0,-15938613406.0,12612588250.0,12612588250.0,13988078028.0,4938933001.0,60756277530.0
49,확정급여채무의증가(감소),,-1908889464.0,174313915.0,148702422.0,,-4746339081.0,-3778840372.0,-3949645254.0,-4313706355.0,-3193666405.0,359121900.0,359121900.0,,117606550.0,265876507.0,265876502.0,117606550.0,7577303901.0,5183692780.0,5183692780.0,340306496.0,-605500986.0,9187524.0,3415276944.0,781159322.0,527197809.0,,,646902641.0,27761680.0,,,2685712550.0,6263929.0,,,,,,,,,,,,,,,,,,,
50,사외적립자산의감소(증가),12415434418.0,-37027133007.0,-8599712649.0,-7694569732.0,7192819456.0,-4404127486.0,16911019203.0,14982305373.0,14392140949.0,-17186470381.0,745911915.0,2521858455.0,15018764517.0,-54790016530.0,-19887431432.0,-24547451600.0,14452738870.0,-23520102063.0,-8791980997.0,-14052151788.0,-18053305477.0,-41344926567.0,-18606106159.0,-20273099445.0,6562841947.0,-34679336499.0,-30005900689.0,1003364356.0,-44808309698.0,-23831189120.0,,685996345.0,-46323737696.0,-9132249956.0,,-606920590.0,,,,-1121214764.0,,,,,,,,,,,,,
51,해외사업환산손익의증가(감소),14269354912.0,26840442372.0,40163116315.0,26926923486.0,13099912424.0,-4665157141.0,-4791845144.0,11797655597.0,6648612559.0,-35617796353.0,-15075308729.0,-20645882961.0,-33313310200.0,-3391253190.0,-7755918852.0,-8049483112.0,-5528858739.0,-933441446.0,10958805747.0,-2336619654.0,-179720289.0,6944288741.0,-8262488662.0,-17672729867.0,1776737211.0,-18305475471.0,-13028275568.0,11365117069.0,-6126442081.0,-14490540265.0,,,8677441323.0,14966305861.0,,,,-2974020271.0,932156525.0,30902985270.0,,,,,,,,,,,,,
52,(4)이자의수취,437996164989.0,1894184956567.0,1385533292414.0,920135099003.0,440676599727.0,1797301967635.0,1305834938846.0,885768156008.0,413463303878.0,1687296785344.0,1234816475174.0,824873043930.0,387484780913.0,1648474539111.0,1229327202642.0,834249442692.0,392902854449.0,1669482183435.0,1205444425805.0,829172168765.0,398685649032.0,1578187036134.0,1165855097473.0,771963546971.0,372578020778.0,1121900076131.0,746078480484.0,369618289533.0,1420152410660.0,1060758268028.0,691677684033.0,344499163914.0,1262900558737.0,915916419969.0,602521960830.0,290422498953.0,1089394896004.0,780393492621.0,532893278265.0,209317940537.0,,,,,,,,,,,,,
53,(5)이자의지급,-1396616686.0,-3205951201.0,-2668566333.0,-2532468976.0,-704542992.0,-187154821.0,-180778460.0,-109049488.0,-57522269.0,-295383902.0,-1813706542.0,-148025948.0,-82556211.0,-350051005.0,-976437862.0,-652850508.0,-743907746.0,-1499451167.0,-1077655598.0,-343462367.0,-974552996.0,-5629103817.0,-5085310844.0,-3587346541.0,-3090778517.0,-777477316.0,-2141934595.0,-1085534986.0,-4962092711.0,-3052917364.0,-2903565558.0,-3220809186.0,-2506066600.0,-2545858076.0,-2301390097.0,-527310470.0,-3188603402.0,-1404330498.0,-713397099.0,-1954404323.0,,,,,,,,,,,,,
54,(6)배당금수입,41119761932.0,266990251704.0,205213910272.0,138924216224.0,23888461348.0,210833498681.0,162991031487.0,115660492954.0,17530276476.0,161345619274.0,124857329972.0,99091472273.0,22232096132.0,97811709186.0,83115479113.0,69823285012.0,10513304627.0,109162873724.0,95576672594.0,84983102190.0,16232725164.0,88262141939.0,49857883487.0,43628194897.0,5689103865.0,54615891350.0,36855184586.0,29514519905.0,48995008052.0,39153588208.0,,,44944271835.0,27063794150.0,,,53286312060.0,56456052800.0,44016124293.0,30737633247.0,,,,,,,,,,,,,
55,(7)법인세납부액,-13078373066.0,-270892109739.0,-201412235974.0,-139708653223.0,-37024217232.0,-236737449300.0,-189916757821.0,-109752538440.0,-36270770182.0,-328453649915.0,-279526178551.0,-178829614719.0,-134352173828.0,-269042234967.0,-225151719175.0,-140538556023.0,-95076575003.0,-315616029952.0,-272144211462.0,-184228094685.0,-138837272780.0,-199031665189.0,-153766257126.0,-88178529628.0,-37813640639.0,-233284923343.0,-150656968131.0,-39732235585.0,-186506579004.0,-150821084054.0,,,-221042181639.0,-100161935797.0,,,-212084619809.0,,,-83940038199.0,,,,,,,,,,,,,
56,II.투자활동으로인한현금흐름,-257731455787.0,-987457914243.0,-348942392251.0,-76475039264.0,163003105077.0,-1452711315211.0,-328648321303.0,231769433381.0,478869230628.0,-2028584871421.0,-1473940786671.0,-909877154794.0,-240537392723.0,-1141551042441.0,-1032421886646.0,-823585325853.0,-121312975565.0,-2357451138477.0,-2375747152899.0,-1032141784614.0,-371297038093.0,-3314129101215.0,-2828898909804.0,-1976348124597.0,-333566745388.0,-3034900225059.0,-2035977707365.0,-916817040683.0,-4811380715077.0,-4182892815985.0,-2755857981855.0,-1260346079104.0,-2633337069031.0,-1890190992388.0,-423471426522.0,-398076317453.0,-1912058761303.0,-793650017707.0,-639545627077.0,-297492197583.0,-59303900656.0,-190430584486.0,-222859702026.0,-277805488899.0,-1125444894119.0,-1474712761748.0,-979930566800.0,-1412133658413.0,-1450110603931.0,-71738773325.0,-79842740006.0,-114208174328.0,-178566135140.0
57,1.투자활동으로인한현금유입액,1537311650809.0,7048690365699.0,5769068075447.0,4231957735704.0,2520072300719.0,6624340790313.0,5319934425059.0,3655446235124.0,2364187056272.0,5287023381504.0,4430732199480.0,3164758744377.0,1745961485745.0,7267332117209.0,5635884662614.0,3494777440034.0,1794872573682.0,7208061705259.0,5328521233737.0,3559445013478.0,1832972876484.0,6127281748130.0,5110542438963.0,3594846782365.0,1759659387147.0,5565116343656.0,2622124173588.0,1673302262442.0,2978688285430.0,1836917540496.0,,,3114222000626.0,2411910477011.0,,,,3826442971116.0,1749118730850.0,640524503263.0,750837264.0,11666624406.0,3084211693.0,16158187734.0,17342106616907.0,7304136796240.0,1227088588082.0,736740225158.0,1004363894699.0,7718125969.0,973199550.0,658495035.0,27754258238.0
58,매도가능금융자산의처분,764095156414.0,4741104759846.0,3909567333818.0,3090233961093.0,1777994350457.0,3829440070934.0,3479449454684.0,2568462285146.0,1396153448014.0,2979900148716.0,2502734422095.0,1669104546605.0,786165417629.0,4216225333863.0,3296427824339.0,1953161121380.0,1046043776247.0,5551473368256.0,4349304473910.0,2773942407683.0,1348012852600.0,4361166344556.0,3486765556004.0,2374222312030.0,1206221319228.0,4819249955189.0,2040038859118.0,1453145942062.0,2562375452959.0,1464755516685.0,1123373157805.0,668485507241.0,2433268718246.0,1857877977922.0,1766902138701.0,595329397065.0,3088263741668.0,3811326253071.0,1744592258823.0,635619509306.0,,,,,,,,,,,,,
59,만기보유금융자산의상환,10527040003.0,9792842000.0,4094494867.0,4094494867.0,,30408892476.0,30000000000.0,,,16635679561.0,16251013224.0,5976399980.0,,,,,,20000032472.0,,,,10000000000.0,10227062922.0,227062922.0,227062922.0,51769532681.0,51769532681.0,,,,,,3447478052.0,3469317399.0,,330597630.0,,,,,,,,,,,,,,,,,
60,위험회피활동으로인한현금유입,752144778160.0,2273041697209.0,1830610904006.0,1110562450116.0,723506027619.0,2760551982596.0,1806976557236.0,1084016836667.0,965424550980.0,1781265785732.0,1410882720205.0,1030696109447.0,650509498689.0,2685635717035.0,2108991324479.0,1390522628914.0,697834992979.0,1628739594620.0,972149220231.0,782128927008.0,484885740316.0,1741459344301.0,1609021961084.0,1216391381027.0,550589783273.0,665390596340.0,501717044943.0,198901064646.0,406201699987.0,362737670581.0,214159658464.0,,676586214379.0,550013750437.0,543980481551.0,,,,,,,,,,,,,,,,,,
61,관계기업투자주식의감소,2869525519.0,,,2617876485.0,2617876485.0,2804109611.0,2804109611.0,2388848355.0,2388848355.0,2226053227.0,2214375912.0,1799114656.0,1799114656.0,1383853400.0,1383853400.0,1383853400.0,,3650285990.0,3650285990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,투자부동산의처분,,1450320904.0,1450320904.0,1171657623.0,,,,,,170887915626.0,170887915626.0,,,195541364998.0,75455666999.0,56882440000.0,38304068366.0,,,,,3999360000.0,,,,20925367032.0,20925259111.0,20925259111.0,18850690.0,18852037.0,,,135530510.0,,,,133376744971.0,8171330727.0,,53797953.0,,,,,,,,,,,,,
63,유형자산의처분,96478426.0,7538491748.0,7582760852.0,7515035243.0,219409658.0,516574696.0,286023528.0,159980956.0,32123663.0,26816847544.0,19554401718.0,195214539.0,95157669.0,163509234719.0,149010691887.0,91755978831.0,11714736090.0,558208588.0,347038273.0,308665787.0,13451235.0,8815441870.0,2841078703.0,3669246136.0,2431502280.0,7780275414.0,7650980735.0,307499623.0,1153936996.0,691235195.0,,,613285910.0,378657724.0,,,2063079487.0,2741766771.0,322851480.0,601315779.0,,,,,,,,,,,,,
64,무형자산의처분,,362253992.0,362261000.0,362260277.0,334636500.0,619160000.0,418280000.0,418284000.0,188085260.0,2690951098.0,1607350700.0,1047359150.0,792297102.0,5036613194.0,4615301510.0,1071417509.0,975000000.0,3640215333.0,3070215333.0,3065013000.0,60832333.0,1841257403.0,1686780250.0,336780250.0,189719444.0,617000.0,22497000.0,22497000.0,8938344798.0,8714265998.0,,,,,,,94200000.0,213620547.0,213620547.0,17324464.0,,,,,,,,,,,,,
65,매각예정비유동자산의처분,7578672287.0,15400000000.0,15400000000.0,15400000000.0,15400000000.0,,,,,306600000000.0,306600000000.0,455940000000.0,306600000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2.투자활동으로인한현금유출액,-1795043106596.0,-8036148279942.0,-6118010467698.0,-4308432774968.0,-2357069195642.0,-8077052105524.0,-5648582746362.0,-3423676801743.0,-1885317825644.0,-7315608252925.0,-5904672986151.0,-4074635899171.0,-1986498878468.0,,-6668306549260.0,-4318362765887.0,-1916185549247.0,-9565512843736.0,-7704268386636.0,-4591586798092.0,-2204269914577.0,-9441410849345.0,-7939441348767.0,-5571194906962.0,-2093226132535.0,-8600016568715.0,-4658101880953.0,-2590119303125.0,-7790069000507.0,-6019810356481.0,,,-5747559069657.0,-4302101469399.0,,,,-4620092988823.0,-2388664357927.0,-938016700846.0,-60054737920.0,-202097208892.0,-225943913719.0,-293963676633.0,-18467551511026.0,-8778849557988.0,-2207019154882.0,-2148873883571.0,2454474498630.0,79456899294.0,80815939556.0,114866669363.0,206320393378.0
67,매도가능금융자산의취득,1009677645444.0,5369717757479.0,4110998867052.0,3044090912299.0,1609966343639.0,5236805201039.0,3789481152569.0,2328094030366.0,922619726203.0,5369258427334.0,4355536724724.0,2954498236030.0,1261647931691.0,5502220186438.0,4389012066603.0,2809326214742.0,1144583311386.0,7800393963758.0,6207601277126.0,3781344700588.0,1721356706146.0,7666362561618.0,6367991162900.0,4409376164254.0,1565414543055.0,7765598719552.0,4140125468702.0,2384699720346.0,7259341411757.0,5563418690981.0,3812766379521.0,1888680541885.0,4356101985176.0,3065426856350.0,2133837244697.0,958530999636.0,5061756513940.0,4419296372929.0,2355512078238.0,922718278359.0,,,,,,,,,,,,,
68,만기보유금융자산의취득,,16824554645.0,,,,26959818877.0,21261471740.0,21261471740.0,6892454332.0,,,,,4201800000.0,4125440000.0,,,,,,,,,,,109787363766.0,,984727754.0,42910788202.0,21193158926.0,16524305250.0,13356944821.0,,,,,3447478052.0,3398314641.0,3398314641.0,3701616877.0,,,,,,,,,,,,,
69,관계기업투자주식의취득,,176604377647.0,,,,,,,,26128143315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,위험회피활동으로인한현금유출,779179012940.0,2326235441350.0,1878840090029.0,1138940625145.0,731033381864.0,2759305871042.0,1803848046152.0,1058778884417.0,948665726587.0,1794470763016.0,1425689876067.0,1040055935173.0,661885192316.0,2758077908494.0,2171125857349.0,1443514996032.0,740665901551.0,1656492462541.0,1425507264360.0,761614086820.0,462869859779.0,1602845811958.0,1469419121090.0,1091571663028.0,489164340932.0,624560825349.0,474082673753.0,178650233954.0,384534741844.0,347461184747.0,206882737883.0,,665891758710.0,543108065721.0,535977500168.0,,,,,,,,,,,,,,,,,,
71,투자부동산의취득,9226123.0,95725179388.0,95627556900.0,95731154138.0,70146210.0,947360985.0,1029521571.0,1033335607.0,1044834255.0,295612219.0,51949254.0,52013793.0,7670954.0,86681728.0,63841563.0,23300236.0,7979853.0,5573702333.0,5205698871.0,4761843726.0,190653695.0,5049899748.0,4365156897.0,4337791511.0,,175967959.0,168899578.0,149899578.0,502654456.0,493799352.0,,,592283203648.0,591876335811.0,,,1696100176.0,133204238288.0,1328832386.0,445890454.0,,,,,,,,,,,,,
72,유형자산의취득,5260223068.0,34721574748.0,18650595450.0,16222219376.0,10524601763.0,37636097843.0,24087667128.0,11546091960.0,4125669273.0,76914843593.0,53267069701.0,37128521619.0,20838720456.0,125212859375.0,89377670209.0,56015388769.0,26663583730.0,85376486383.0,53866390035.0,36360576096.0,14760494243.0,137309224353.0,73462047222.0,49464142531.0,23613255382.0,82552418660.0,39743360751.0,23360468322.0,83443803050.0,72671382917.0,,,114049896778.0,85653232068.0,,,63827091513.0,54418834839.0,25117241908.0,9314088235.0,,,,,,,,,,,,,
73,무형자산의취득,916999021.0,16319394685.0,13893358267.0,13447864010.0,5474722166.0,15397755738.0,8874887202.0,2962987653.0,1969414994.0,48540463448.0,43993141033.0,42901192556.0,42119363051.0,19083723615.0,14601673536.0,9482866108.0,4264772727.0,17676228721.0,12087756244.0,7505590862.0,5092200714.0,19062689380.0,13423198370.0,5664483350.0,4253330878.0,17341273429.0,3981478169.0,2274253171.0,19335601198.0,14572139558.0,,,19232225345.0,16036979449.0,,,12129007265.0,9775228126.0,3307890754.0,1836826921.0,,,,,,,,,,,,,
